id,title,vote_average,vote_count,release_date,revenue,runtime,adult,budget,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_countries,spoken_languages,keywords,cast_3,director
150540,Inside Out,7.922,19463,2015,857611174,95,False,175000000,en,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",107.292,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,Meet the little voices inside your head.,"['Animation', 'Family', 'Adventure', 'Drama', 'Comedy']",['United States of America'],['English'],"['dream', 'san francisco', 'california', 'minnesota', 'sadness', 'cartoon', 'ice hockey', 'imaginary friend', 'elementary school', 'family relationships', 'memory', 'family', 'unicorn', 'running away', 'duringcreditsstinger', 'emotions']","['Amy Poehler', 'Phyllis Smith', 'Richard Kind']",['Pete Docter']
135397,Jurassic World,6.682,19414,2015,1671537444,124,False,150000000,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",54.089,/A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,The park is open.,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",['United States of America'],['English'],"['island', 'primal fear', 'escape', 'velociraptor', 'dna', 'tyrannosaurus rex', 'animal attack', 'sequel', 'dinosaur', 'creature', 'park', 'amusement park', 'theme park', 'genetic engineering', 'raptor', 'animal horror', 'mosasaurus']","['Chris Pratt', 'Bryce Dallas Howard', 'Irrfan Khan']",['Colin Trevorrow']
807,Se7en,8.368,19403,1995,327311859,127,False,33000000,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",53.521,/6yoghtyTpznpBik8EngEmJskVUO.jpg,Seven deadly sins. Seven ways to die.,"['Crime', 'Mystery', 'Thriller']",['United States of America'],['English'],"['drug dealer', 'rage and hate', 'police', 's.w.a.t.', 'sadism', 'self-fulfilling prophecy', 'psychopath', 'detective', 'rain', 'investigation', 'pension', 'evisceration', 'pride and vanity', 'immoderateness', 'insomnia', 'murder', 'serial killer', 'religion', 'seven deadly sins', 'depravity', 'neo-noir']","['Brad Pitt', 'Morgan Freeman', 'Gwyneth Paltrow']",['David Fincher']
674,Harry Potter and the Goblet of Fire,7.816,19287,2005,895921036,157,False,150000000,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",134.276,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,Dark And Difficult Times Lie Ahead.,"['Adventure', 'Fantasy']","['United Kingdom', 'United States of America']","['English', 'French']","['witch', 'dying and death', 'based on novel or book', 'magic', 'boarding school', 'world cup', 'maze', 'mermaid', 'school of witchcraft', 'black magic', 'chosen one', 'vision', 'school', 'tournament', 'dragon', 'wizard', 'teenage hero', 'christmas', 'based on young adult novel', 'wizarding world']","['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",['Mike Newell']
22,Pirates of the Caribbean: The Curse of the Black Pearl,7.794,19233,2003,655011224,143,False,140000000,en,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",80.509,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,Prepare to be blown out of the water.,"['Adventure', 'Fantasy', 'Action']",['United States of America'],['English'],"['blacksmith', 'east india company', 'gold', 'exotic island', 'governor', 'skeleton', 'jamaica', 'british empire', 'pirate', 'swashbuckler', '18th century', 'caribbean sea', 'aftercreditsstinger', 'pirate ship', 'british navy', 'tortuga', 'based on theme park ride']","['Johnny Depp', 'Geoffrey Rush', 'Orlando Bloom']",['Gore Verbinski']
11,Star Wars,8.204,19155,1977,775398007,121,False,11000000,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,88.559,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,"A long time ago in a galaxy far, far away...","['Adventure', 'Action', 'Science Fiction']",['United States of America'],['English'],"['empire', 'galaxy', 'rebellion', 'android', 'hermit', 'smuggling (contraband)', 'freedom', 'rebel', 'rescue mission', 'space', 'planet', 'desert', 'super power', 'oppression', 'space opera', 'wizard', 'totalitarianism']","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']",['George Lucas']
14160,Up,7.949,18857,2009,735099082,96,False,175000000,en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",90.968,/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,The greatest adventure is just getting back home.,"['Animation', 'Comedy', 'Family', 'Adventure']",['United States of America'],['English'],"['central and south america', 'age difference', 'balloon', 'travel', 'dog', 'duringcreditsstinger', 'pets', 'exploring', 'senior']","['Ed Asner', 'Christopher Plummer', 'Jordan Nagai']",['Pete Docter']
102899,Ant-Man,7.082,18730,2015,519311965,117,False,130000000,en,Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",37.692,/8YxOIPrabqkQCOKKbuxaz9IcqhO.jpg,Heroes don't get any bigger.,"['Science Fiction', 'Action', 'Adventure']",['United States of America'],['English'],"['superhero', 'ant', 'shrinking', 'based on comic', 'heist', 'miniaturization', 'miniature people', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)']","['Paul Rudd', 'Michael Douglas', 'Evangeline Lilly']",['Peyton Reed']
238,The Godfather,8.707,18677,1972,245066411,175,False,6000000,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",158.448,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,An offer you can't refuse.,"['Drama', 'Crime']",['United States of America'],"['English', 'Italian', 'Latin']","['based on novel or book', 'loss of loved one', 'love at first sight', 'italy', 'symbolism', 'patriarch', 'europe', 'organized crime', 'mafia', 'religion', 'lawyer', 'revenge motive', 'crime family', 'sicilian mafia', 'religious hypocrisy', 'gun violence', 'rise to power', 'dead horse', 'gang violence', '1940s', '1950s', 'mafia war']","['Marlon Brando', 'Al Pacino', 'James Caan']",['Francis Ford Coppola']
286217,The Martian,7.678,18525,2015,630600000,141,False,108000000,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",76.0,/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,Bring Him Home,"['Drama', 'Adventure', 'Science Fiction']","['United Kingdom', 'United States of America']","['English', 'Mandarin']","['spacecraft', 'planet mars', 'based on novel or book', 'nasa', 'isolation', 'botanist', 'alone', 'survival', 'space', 'engineering', 'stranded', 'astronaut', 'struggle for survival', 'duringcreditsstinger', 'deep space', 'potatoes', '2030s']","['Matt Damon', 'Jessica Chastain', 'Kristen Wiig']",['Ridley Scott']
105,Back to the Future,8.314,18442,1985,381109762,116,False,19000000,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",62.543,/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,He's the only kid ever to get into trouble before he was born.,"['Adventure', 'Comedy', 'Science Fiction']",['United States of America'],['English'],"['flying car', 'race against time', 'clock tower', 'car race', 'lightning', 'guitar', 'plutonium', 'inventor', 'journey in the past', 'invention', 'time travel', 'bullying', 'mad scientist', 'fish out of water', 'terrorism', 'teenage love', 'destiny', 'hidden identity', 'love and romance', 'teenage life', 'changing the past or future', '1950s', 'tiempo', 'amused']","['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson']",['Robert Zemeckis']
675,Harry Potter and the Order of the Phoenix,7.686,18177,2007,938212738,138,False,150000000,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",117.168,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,Evil Must Be Confronted.,"['Adventure', 'Fantasy']","['United Kingdom', 'United States of America']",['English'],"['witch', 'dying and death', 'court', 'magic', 'prophecy', 'loss of loved one', 'professor', 'supernatural', 'child hero', 'school of witchcraft', 'black magic', 'sorcery', 'occult', 'wizard', 'christmas', 'scholar', 'mystical land', 'ministry', 'based on young adult novel', 'wizarding world']","['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",['David Yates']
767,Harry Potter and the Half-Blood Prince,7.697,18127,2009,933959197,153,False,250000000,en,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",121.735,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,Dark Secrets Revealed,"['Adventure', 'Fantasy']","['United Kingdom', 'United States of America']",['English'],"['witch', 'dying and death', 'london', 'england', 'magic', 'school of witchcraft', 'apparition', 'curse', 'teenage crush', 'school', 'werewolf', 'teenage love', 'luck', 'wizard', 'secret past', 'christmas', 'based on young adult novel', 'wizarding world']","['Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",['David Yates']
12,Finding Nemo,7.824,18061,2003,940335536,100,False,94000000,en,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",55.456,/ggQ6o8X5984OCh3kZi2UIJQJY5y.jpg,There are 3.7 trillion fish in the ocean. They're looking for one.,"['Animation', 'Family']",['United States of America'],['English'],"['sydney', 'australia', 'parent child relationship', 'anthropomorphism', 'harbor', 'underwater', 'shark', 'pelican', 'fish tank', 'great barrier reef', 'sea turtle', 'missing child', 'aftercreditsstinger', 'duringcreditsstinger', 'short term memory loss', 'clownfish', 'father son reunion', 'protective father']","['Albert Brooks', 'Ellen DeGeneres', 'Alexander Gould']",['Andrew Stanton']
100402,Captain America: The Winter Soldier,7.671,17692,2014,714766572,136,False,170000000,en,Captain America: The Winter Soldier,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",31.482,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,In heroes we trust.,"['Action', 'Adventure', 'Science Fiction']",['United States of America'],['English'],"['future', 'washington dc', 'usa', 'superhero', 'shield', 'based on comic', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'political thriller']","['Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson']","['Anthony Russo', 'Joe Russo']"
